,Unnamed: 0,utterance,emotion
3278,3278.0,haan haan toh harbhajan tau ka jo beta hai na gurminder jb use pyar hua tha tab usne roti sabzi khana chor kar gud chane aur ghas khana shuru kar diya tha ,neutral
3279,3279.0,kyu? let me guess. usse ghodi se pyar ho gaya tha ,contempt
3280,3280.0,haan mammiji use lagta tha ki wo ghodi uski pichle janam ki joru hai ,neutral
3281,3281.0,ab kaise hai gurminder?,neutral
3282,3282.0,first class pichle mahine race bhi jita ,joy
3283,3283.0,ab gurminder ki shadi ho chuki hai aur uske do bacche bhi hai,joy
3284,3284.0,haan aur wo dono bacche gurminder ke baith ke hi roz school jate hai papa ji papa ji papa ji ,contempt
3285,3285.0,excuse me gurminder ghoda hai ya nahi ye monisha jane lekin rosesh gadha bante bante bach gayarosesh tumse dubara ye galti na ho iske liye mom ki ye saari sharte bilkul sahi hai agar tumhe manzur ho toh inpe sign karo come on ,neutral
3286,3286.0,sign? moma apko mujhpe viswas nahi hai? ,sadness
3287,3287.0,rosesh baby mujhe tumpe bilkul viswas nahi hai chup chap sign karo ,anger
3288,3288.0,38 ladkiya dekhi hai humne unme se ek bhi pasand nahi ayi ,sadness
3289,3289.0,mujhe ek pasand ayi thi lekin mammiji ne use reject kar diya ,neutral
3290,3290.0,cockroach macchar marne ki dawai bechne ayi thi wo. madam we are selling mosquito repellent. madam can i have one glass of water please? agar aap teen lengi na toh uspe ek melamine set free milne ki scheme hai lijuye na madam uff ekdum behenji type. ,contempt
3291,3291.0,dont tell me ki tumne usse mana kar diya ,neutral
3292,3292.0,obviously,neutral
3293,3293.0,"mammiji ne toh dawai kharidne se bhi mana kar diya, bolo ",neutral
3294,3294.0,kyuki mere ghar mein cockroach machhar nahi hai monisha ,contempt
3295,3295.0,so what deeds i mean tum kisi rishtedaar ko birthday gift bhi de sakti thi na ,neutral
3296,3296.0,cockroach spray?,surprise
3297,3297.0,toh kya hua? let me tell you this. monisha pata hai tumhare bhai ne,joy
3298,3298.0,bolona kya,joy
3299,3299.0,tumhare bhai ne humare one month anniversary mein humen pet saaf karne wala churan diya tha,neutral
3300,3300.0,sach? how intelligent,joy
3301,3301.0,hai na..,joy
3302,3302.0,gross..dekha tumhare bhai ne kya halat bana diya meri behen ki ,disgust
3303,3303.0,excuse me deeds meri nanad ko taane marne ki bilkul zarurat nahi alright. ,neutral
3304,3304.0,oh shut up,neutral
3305,3305.0,"mammiji aap pareshan mat hoiye, kehte hai na ki shadi vyah toh upar wale ki racha rachaya khel hai ",neutral
3306,3306.0,marriages are made in punjab ,neutral
3307,3307.0,marriages are made in heaven,neutral
3308,3308.0,"so what humara punjab bhi kisi heaven se kam nahi hai. sarso de lehlehate khet, tractor pe baitha mera talli jugalkishor, pata hai kheta vich khada hoke wo gaana bhi gaata hai kinna sona tenu rab ne banaya dil kare dekhta rava ",joy
3309,3309.0,enough ab ek aur lafz bola na toh i swear i will kill you ,anger
3310,3310.0,alright isme naraz hone ki kya baat hai deeds and mai sach keh raiya agar rab ne rosesh de vaste koi kudi fix ki hogi na toh wo darwaza kholke apne aap is ghar me chali ayegi ,neutral
3311,3311.0,yes? ,neutral
3312,3312.0,chup chap sara kachra uthake bahar pheko come on ,anger
3313,3313.0,baad mein karungi toh nahi chalega,anger
3314,3314.0,i said come on ,anger
3315,3315.0,sahil monisha ,neutral
3316,3316.0,arey yaar kya batau ye maya bhi ek zabardast kisam ka torture hai,sadness
3317,3317.0,hai na hai na? lekin sahil manta hi nahi hai,joy
3318,3318.0,just shut up monisha. kya hua ,neutral
3319,3319.0,arey aaj rosesh ko ladki sirf dekhen a rahe hai na? uski shadi toh nahi hai na? maya insist kar rahi hai ki suit pehno. ab batao ye shirt me kya burai hai?,neutral
3320,3320.0,colour dull hai dad iska ,neutral
3321,3321.0,aur sasta bhi lagta hai,neutral
3322,3322.0,aur wo cut bhi thoda outdated lag raha hai aur daag bhi laga hai,contempt
3323,3323.0,bartanwali is shirt k badle mein sifr ek lota ya ek choti si katori degi ,contempt
3324,3324.0,tum dono bhi kam torture nahi ho ,anger
3325,3325.0,aye indu,neutral
3326,3326.0,oh my god think of torture and here he is ,fear
3327,3327.0,sun sun meri baat toh sun,neutral
3328,3328.0,aap humari sunte hai ki hum aapki sune,anger
3329,3329.0,acha tumhare yaha bhi pani nahi aya,neutral
3330,3330.0,madhu fufa aap yaha kyu aye,neutral
3331,3331.0,accha acha apne rosesh k liye maine ek ladki dhundi hai,joy
3332,3332.0,kaun,neutral
3333,3333.0,ladki ladki ab maine tv toh nahi kaha,neutral
3334,3334.0,monisha inko yaha ate hue kisine dekha hoga,neutral
3335,3335.0,pata nahi kyu,neutral
3336,3336.0,ji karta hai inka gala fordu aur yahi dafna du,anger
3337,3337.0,"ill handle him, madhu fufa kiski beti hai ",neutral
3338,3338.0,kiski beti hai are chotu bhai hai na unki beti hai ,joy
3339,3339.0,wo textile wale?,surprise
3340,3340.0,napensy road wale nahi nahi mafatlal textile nahi sanghani textile ,neutral
3341,3341.0,monisha inko yaha ate hue kisine dekha toh nahi hoga na,anger
3342,3342.0,nahi nahi shakkar bilkul nahi meri dieting jo chal rahi hai no sugar please,joy
3343,3343.0,aur beta aapko?,joy
3344,3344.0,baby ko? one cube ,joy
3345,3345.0,kya naam hai tumhara beta,joy
3346,3346.0,"payal, baby ka naam payal hai ",joy
3347,3347.0,thats a nice name,joy
3348,3348.0,haila pata hai meri cousin sister ka bhi naam payal hai aur uski jo badi behen hai na uska naam panijan hai aur,joy
3349,3349.0,aur un dono ki mammi ka naam ghungroo hai,joy
3350,3350.0,indravardhan,anger
3351,3351.0,"wow payel, maine 19 kavitaye likhi hai payal par. sunau?",joy
3352,3352.0,pehle payal se baat toh kar lo phir to zindagi bhar sunni hai payal ko tumhari kavitaye bechari ,joy
3353,3353.0,maya can i just freshen up a little bit ,joy
3354,3354.0,aree lekin ap fresh toh hai aur khamakha muh dhoengi toh apka makeup kharab ho jayega pillu aunty,neutral
3355,3355.0,monisha..come i will show you the washroom,neutral
3356,3356.0,excuse me please ,joy
3357,3357.0,"monisha freshen up hone ka matlab unhe bathroom jana hai, ",neutral
3358,3358.0,acchaa,neutral
3359,3359.0,acha payal beti aap kaha tak padhi hai? acha matlab,joy
3360,3360.0,"ek minute, we want to know graduate, post graduate? kuch toh padi hai hai na",joy
3361,3361.0,haan par kitni? o gale tak,neutral
3362,3362.0,ek minute ek minute main puchti hoon main puchti hoon. aap sirf sir haan ya na me hilake jawab dena haan. graduate? matric? 8th standard? 5th standard? 3rd toh? ,neutral
3363,3363.0,ye kya ho raha hai monisha ,neutral
3364,3364.0,kuch nahi mammiji bas humlog pata kar lagane ki koshish kar rahe the ki payal kaha tak padhi hai,joy
3365,3365.0,o meri payal heart surgeon hai with phd in non invasive cardio therapy,joy
3366,3366.0,tum heart surgeon ho? ,neutral
3367,3367.0,matlab doctor?,neutral
3368,3368.0,wo akhir doctor hai,neutral
3369,3369.0,doctor hogi shayad lekin adhe ghante tak toh bilkul baat hi nahi ki payal ne,sadness
3370,3370.0,haha uske ghungroo kho gaye honge isliye khanke nahi ,joy
3371,3371.0,wo apne patient se kaise baat karti hogi na? matlab maan lijiye ki patient ne puch liya doctor payal mera blood pressure check kijiye. to doctor payal aise react karti hogi. aur agar dusra pateint puche ki doctor payal meri chati mein bechaini si ho rahi hai toh doctor payal ,joy
3372,3372.0,aur sun sun agar operation ke dauran patient mar gaya toh ,joy
3373,3373.0,lekin moma ko toh pura shak hai ki wo doctor hogi hi nahi,neutral
3374,3374.0,haan aur jab maine unse pucha ki agar doctor ho toh stethoscope lekar kyu nahi aye toh usne apni aankhe aie aise aise ki,joy
3375,3375.0,wo tumhara sawal sunke kiya hoga monisha jab koi ladka dekhne jata hai toh gale mein stethoscope pehenke nahi jata ,contempt
3376,3376.0,arey lekin agar wo peshe se doctor hai toh maine socha ki ,neutral
3377,3377.0,"monisha monisha monisha maan lo ki wo airhostess hoti toh kya karti? namashkar, mai shadi karne ayi hoon. kripaya sawal puchne se pehle apni kursi ki peti bandh lijiye ",neutral
3378,3378.0,daddyji ,neutral
3379,3379.0,iske aage suniye wo kahegi agar main apko pasabd na padi toh bhagne ke liye char dwar hai do aage ki or do peeche ki or ,joy
3380,3380.0,radha bai,neutral
3381,3381.0,good morning madam,neutral
3382,3382.0,goood morning. paper dena,neutral
3383,3383.0,haan abhi laati hun,neutral
3385,3385.0,good morning monisha,joy
3386,3386.0,mummy ji?,surprise
3387,3387.0,"monisha, indravadhan ko abhi tak yaad ni aaya ki aaj kya hai",joy
3388,3388.0,"accha, wo hawa me virus hai na, to ajeeb si problem ho gyi hai yaadash ki, ni? mujhe bhi kuchh yaad nae rehta.",joy
3389,3389.0,dus hazar ki shart to yad hai na?,neutral
3390,3390.0,hello? kon bol rha hai?,neutral
3391,3391.0,oo enough monisha,anger
3392,3392.0,hello? ,neutral
3393,3393.0,"aa jana aaj dopehar ko ek baje mere yahan lunch ke liye. dus hazar rupay lekar aana, okay?",contempt
3394,3394.0,mem saab paper,neutral
3395,3395.0,"good, kya hai news me?",joy
3396,3396.0,petrol price go up,neutral
3397,3397.0,"aain...mai main headlines ki baat nae kar rhi, mai supplement ki baat kr rahi hun. rajan singhania's party goes on till four am, wow, hume nae bulaya usne. nivedita's party, art show...mumbai's ex mayor excepts public request, 24th february declared national couple's day? o my god, o my god, radha bai ye paper indravadhan ke hath me nae aana chahiye",fear
3398,3398.0,kyun kya hua?,surprise
3399,3399.0,"arey mujhe to laga tha ki twenty fourth february ko kuchh bhi nahi hai, ab iss mayor ne twenty fourth february ko national couples day declare kr diya hai",sadness
3400,3400.0,"arey baap rey, saab ko pata chala to, maya, happy couples day, aisa dikhava karenge na? phir?",fear
3401,3401.0,"mai apni shart haar jaungi..iss paper ko jala do, just jala do ise",anger
3402,3402.0,"haan, par sahab ne sahil baba ke yahan se paper mangwaya to?",neutral
3403,3403.0,yes..sahil's paper,neutral
3404,3404.0,"haan..haan haan haan, i admit, ki mujhe yaad nii rehta",neutral
3406,3406.0,"lekin ab to btao ki aaj, yaani chaubees february ko kya hai?",neutral
3407,3407.0,"hahaha...aaj wo din hai, jab mai monisha se dus hazar rupay wasool karne wali hun kyunki mai shart jeet gayi..dede monisha",joy
3408,3408.0,mummy ji saadhe saat hazar chalenge?,joy
3409,3409.0,no...ten thousand,neutral
3410,3410.0,"chaliye, na aapki na meri, saadhe aath hazar..han?",joy
3411,3411.0,"not a penny more, not a penny less monisha, poore dus hazar. chalo nikalo...aaan...arey...",neutral
3412,3412.0,monisha..come on...monisha..chhod do,anger
3413,3413.0,aahaha...yess..yess ahaha..darandan,fear
3414,3414.0,by the way mom zara btaengi aap hume ki shart kya thi?,neutral
3415,3415.0,shart ye thi ki mujhe sabit karna tha ki mardon ko special taareekhein yaad ni rehti,joy
3416,3416.0,"nahi rehti to nahi rehti, lekin ye to batao aaj hai kya?",anger
3417,3417.0,kuchh nae,neutral
3418,3418.0,hein?,surprise
3419,3419.0,yes darling...haha..twenty fourth february ko kuchh nae hua hai,joy
3420,3420.0,"matlab dad, rosesh uss din sach bol rha tha",neutral
3421,3421.0,yaani shart jeetne ke liye tumne mujhe bevkoof banaya?,anger
3422,3422.0,aur mujhe kangaal. daddy ji aapko yaad rakhna chahiye tha na ki aaj kuchh bhi nahi hai,sadness
3423,3423.0,indravadhan,joy
3424,3424.0,hello..hahaha..accha hua na maine apne mulaqat ki pehli anniversary k bare me btaya nahi maya ko..haan nhi to phas jata mai..pkka,joy
3425,3425.0,kisse baat kr rhe the tum intercom par?,fear
3426,3426.0,mai aa...haan watchman se,neutral
3427,3427.0,you mean twenty fourth february ko tumhari aur watchman ki mulaqat ki pehli anniversary hai,contempt
3428,3428.0,kya keh rahi ho..maine..aisa kuchh nahi kaha maine,neutral
3429,3429.0,oo yes tumne aisa hi kaha. don't lie indu,anger
3430,3430.0,good night,neutral
3431,3431.0,"indu..you..kon hogi? mrs. billeymorio, seventh floor..ni ni..she's too old for indu.. revati kapoor.. fifth floor..eh she smells",disgust
3432,3432.0,"hello sahil, agar mardon ko tareekhein yaad nahi rehti, to auratein shaq karna nahi chhod sakti..baj gaye maya ke barah",joy
3433,3433.0,shivara siddaqui? o my god wo to divorcy bhi hai..third floor pe rehti..ya wo gayatri khanna..second floor...she's a husband snatcher..kon hogi wo?,fear
3434,3434.0,iss baar mai monisha se dus hazar rupay wasool krk rahungi. neend haram ho jaegi bechari ki paise dete hue,contempt
3435,3435.0,aapko maza aaega?,neutral
3436,3436.0,"kaise sawal kr rhe ho, monisha ki neend haram hogi to mujhe maza aaega? of course mujhe maza aaega. okay, gle ek hafte me, koi aisa din chunna hai, jahan sach much kuchh bhi na hua ho",neutral
3437,3437.0,"you mean, na kuch accha na kuchh bura?",neutral
3438,3438.0,na accha na bura. so let's start...eighteenth february?,neutral
3439,3439.0,eighteenth february..lemme see lemme see,neutral
3440,3440.0,kuchh hua tha uss din?,neutral
3441,3441.0,eela phui ki marriage anniversary hai,neutral
3442,3442.0,"okay. so accha din, not possible. nineteenth february?",neutral
3443,3443.0,nineteenth feb ko...sixth floor k advani uncle ki birthday party hai,neutral
3444,3444.0,"accha din, not possible. twentieth february?",neutral
3445,3445.0,twentieth feb ko to sahil bhai aur bhabhi ki sgai hui thi na..,neutral
3446,3446.0,o..bura din out,contempt
3447,3447.0,uhuhu,joy
3448,3448.0,twenty fourth?,neutral
3449,3449.0,"kuchh to hua tha moma, something very important",neutral
3450,3450.0,kisi ki birthday hai?,neutral
3451,3451.0,nae,neutral
3452,3452.0,"to, kisi ki anniversary? grah pravesh? death anniversary?",neutral
3453,3453.0,"ni moma, something very important. twentieth february ko to aapne mujhe triple polio ka dose dilwaya tha moma",neutral
3454,3454.0,"aann haha oo god lekin hum use celebrate to ni kr skte na beta. i meann cake pe kya likhenge, happy first polio dose day? so, twenty fourth february is perfect. ab aaega maza, indravardhan.",joy
3455,3455.0,"i'm getting the paper...arey, hi mom, accha hua aap mili, ye paper kisne phaad diya?  dekhiye to, hahah, um...are you alright? nae aap kuchh ajeeb pesh aa ri hain",neutral
3456,3456.0,"sahil, nashta banau?",neutral
3457,3457.0,"umm, haan haan, mom aap aaengi nashta karne?",neutral
3458,3458.0,raat ki khichadi chalegi na nashte me?,joy
3459,3459.0,"come on soniya, please btao soniya, twenty fourth february ko kya hai? dad is getting paranoid, pagal ho rahe hain wo",anger
3460,3460.0,ooo,surprise
3461,3461.0,kuchh aaya dimag me?,joy
3462,3462.0,sinus,sadness
3463,3463.0,happy sinus day?,joy
3464,3464.0,"arey ni ni, mera sinus",sadness
3465,3465.0,yess..got it. twenty fourth february ko pehla gas cooking range market me aaya tha,neutral
3466,3466.0,"accha haan, gas cooking khoj day mana rahe hain mom and dad. hai na dushyant? don't you think this is utter rubbish. i mean gas cooking range ka mom and dad se kya sambandh hai? ",contempt
3467,3467.0,"well, mom cooking range istemaal karti hain",neutral
3468,3468.0,aur dad?,neutral
3469,3469.0,"dad ko gas hai. see, sambandh hai hi nhi aisa to nahi hai na?",joy
3470,3470.0,"phir to tumhe borewell khoj din manana chahiye, kyunki soniya ko well ka paani accha lagta hai,",contempt
3471,3471.0,"aur tum bore ho..so keep quite..dushhhhh, sahil bhaia...chaubees feb... mom..monisha bhabhi..khicha-taani hone wali hai ",neutral
3472,3472.0,arey wo to koi bhi tareekh ko ho sakti hai,neutral
3473,3473.0,monisha bhabhi...mom...dono me se kisi ek ko dus hazar ka tohfa milne wala hai,neutral
3474,3474.0,"tokia mobile phone, three three six zero? wo nine thousand eight hundred ka aata hai",neutral
3475,3475.0,hi sahil,neutral
3476,3476.0,hi dad,neutral
3477,3477.0,accha.. ye to bta ye do me se konsa accha lagega?,joy
3478,3478.0,"blue wala paheniye, isme aap duble lagenge",neutral
3479,3479.0,bus?,surprise
3480,3480.0,haan aur kya?,neutral
3481,3481.0,kyun pehen rha hun ye nhi janna chahega tu?,sadness
3482,3482.0,"dad, of course aap kisi party me ja rhe honge isiliye pucch rhe hain na?",neutral
3483,3483.0,"haha..arrey, koi aisi waisi mamuli party nhi, twenty fourth february ki party me pehnne wala hun",joy
3484,3484.0,"wow, twenty fourth february, kya baat hai",joy
3485,3485.0,tujhe pta hai na twenty fourth february ko kya hai?,joy
3486,3486.0,nai,neutral
3487,3487.0,"sahil, twenty fourth february, yani tere maa baap k zindagi ka itna bada din, aur tujhe malum nhi hai?",anger
3488,3488.0,haha...i'm sorry dad mujhe sach much yaad nhi kya hai kya twenty fourth february ko?,neutral
3489,3489.0,mujhe bhi malum nae hai,sadness
3490,3490.0,to fir haha,joy
3491,3491.0,par wo.wo maya zabardast taiyyari me lagi hui hai,sadness
3492,3492.0,"hold it, hold it dad, kal monisha mujhse birthdays and anniversaries ke bare me puchh rahi thi",neutral
3493,3493.0,accha,neutral
3494,3494.0,iska matlab twenty fourth february ko hundred percent kuchh special hai,joy
3495,3495.0,par kya special hai ye to suno,neutral
3497,3497.0,hi,neutral
3499,3499.0,"dad, twenty fourth february ko mai aapko silk ki tie dena chahta hun. i like this one the best. do you like it?",neutral
3500,3500.0,"ise pta hai..umhuhuh, arey of course munna, lovely tie",joy
3501,3501.0,aur moma ko mai apni likhi hui nayi kavita dena chahta hun,neutral
3502,3502.0,wo to best hai,neutral
3503,3503.0,"haan, rosesh beta, mujhe btaega, please, ki twenty fourth february ko kya hai?",neutral
3504,3504.0,"nae, lekin moma ko jarur btaunga ki aapko yaad ni hai",anger
3505,3505.0,"hah..haha..ha..dekha, mujhe malum tha ki ye chamcha bta dene ki dhamki dega. wo to accha hua mujhe malum hai ki twenty fourth february ko kya hai",joy
3506,3506.0,"woah dad, monisha bhabhi",neutral
3507,3507.0,"sahil, iss baar to usse ugalwana hi padega ki chaubeesh february ko kya hai",anger
3508,3508.0,magar ye ni bolega dad,anger
3509,3509.0,agar hosh me hoga to ni bolega na? agar nashe me dhut hua to? hehe haha,joy
3510,3510.0,"lele, munna",neutral
